Process ID,Burst Time,Arrival Time,Time of First Service,Completion Time,Waiting Time
1,0.004019476500094684,0.016867981408272847,0.016867981408272847,0.020887457908367532,0
2,0.010945465413390879,0.35898653162402183,0.35898653162402183,0.3699319970374127,0.01
3,0.09304404649123081,0.42637393338701857,0.42637393338701857,0.5194179798782494,0.09
4,0.11182533535301313,0.5197921303563053,0.5197921303563053,0.6316174657093185,0.10999999999999999
5,0.04033592670029068,0.7650940690181576,0.7650940690181576,0.8054299957184483,0.04
6,0.04162569376732224,0.8875754402650589,0.8875754402650589,0.9292011340323811,0.04
7,0.09038295356350201,0.8882028564190753,0.9292011340323811,1.0195840875958833,0.13162569376732222
8,0.0023327020254403233,1.0555497074064264,1.0555497074064264,1.0578824094318666,0
9,0.03016174683977036,1.0871807162326075,1.0871807162326075,1.1173424630723778,0.03
10,0.04426425697809002,1.134470746674811,1.134470746674811,1.178735003652901,0.04
11,0.022973611086476213,1.1495017429041476,1.178735003652901,1.2017086147393772,0.05426425697809002
12,0.0018690199041749792,1.2432106208610083,1.2432106208610083,1.2450796407651832,0
13,0.0017058100239109532,1.2727923430375288,1.2727923430375288,1.2744981530614397,0
14,0.04911284165356898,1.524886594312171,1.524886594312171,1.57399943596574,0.04
15,0.0200320248790785,1.6676593805728412,1.6676593805728412,1.6876914054519199,0.02
16,0.027264548888642513,1.7068929692772565,1.7068929692772565,1.734157518165899,0.02
17,0.04535289448379353,1.7999833704003174,1.7999833704003174,1.845336264884111,0.04
18,0.06212405312636885,1.8523686459336988,1.8523686459336988,1.9144926990600677,0.060000000000000005
19,0.05797610824302447,1.9143128414731114,1.9144926990600677,1.9724688073030923,0.05212405312636885
20,0.027263868298029726,2.0338956167629187,2.0338956167629187,2.0611594850609483,0.02
21,0.045604875936587304,2.1591759980726937,2.1591759980726937,2.20478087400928,0.04
22,0.05162407168770054,2.2662785183773986,2.2662785183773986,2.3179025900650982,0.05
23,0.0013361348803690807,2.361743679249989,2.361743679249989,2.3630798141303577,0
24,0.008646610546597084,2.3767640542549646,2.3767640542549646,2.3854106648015616,0
25,0.1027069701944376,2.4401475693900307,2.4401475693900307,2.542854539584466,0.09999999999999999
26,0.06104902177759861,2.602948340139469,2.602948340139469,2.6639973619170663,0.060000000000000005
27,0.015138923508292186,2.6590692012942956,2.6639973619170663,2.679136285425358,0.021049021777598605
28,0.018095758758813467,2.8239130936563317,2.8239130936563317,2.842008852415145,0.01
29,0.03179040336306608,2.9246582826471874,2.9246582826471874,2.956448686010253,0.03
30,0.10001263454441912,3.076207538281203,3.076207538281203,3.17622017282562,0.09999999999999999
31,0.07598920742949732,3.1198284882371867,3.17622017282562,3.2522093802551155,0.1300126345444191
32,0.02222311657183623,3.1558788768291026,3.2522093802551155,3.274432496826951,0.12600184197391642
33,0.01946509226844945,3.21640461688077,3.274432496826951,3.2938975890954003,0.06821232400133354
34,0.0194851721355384,3.325528845499821,3.325528845499821,3.3450140176353593,0.01
35,0.0040628264791205855,3.342137331569793,3.3450140176353593,3.34907684411448,0.009485172135538398
36,0.017735716512286528,3.5026771623539257,3.5026771623539257,3.520412878866212,0.01
37,0.1851643733780758,3.560408558156711,3.560408558156711,3.7455729315347828,0.18000000000000002
38,0.14249221407860266,3.9463470050685596,3.9463470050685596,4.08883921914716,0.13999999999999999
39,0.04094992648266995,3.956358895267721,4.08883921914716,4.129789145629829,0.17249221407860268
