Process ID,Burst Time,Arrival Time,Time of First Service,Completion Time,Waiting Time
1,0.019935678994254403,0.029292641254921994,0.029292641254921994,0.049228320249176394,0.0
2,0.1683231118372566,0.045274321001424575,0.049228320249176394,0.217551432086433,0.003953999247751819
3,0.0195742436991142,0.07621105836905091,0.217551432086433,0.2371256757855472,0.14134037371738206
4,0.10721286904466573,0.0948564920448454,0.2371256757855472,0.3443385448302129,0.1422691837407018
5,0.10396404565373107,0.12816143993778642,0.3739566126507088,0.47792065830443986,0.24579517271292237
6,0.027823540608087793,0.15963888894025466,0.3443385448302129,0.3721620854383007,0.18469965588995826
7,0.0017945272124081084,0.20718008364049495,0.3721620854383007,0.3739566126507088,0.16498200179780576
8,0.06806458332161126,0.2695171111727525,0.47792065830443986,0.5459852416260511,0.20840354713168735
9,0.045874273739949165,0.3386488509343813,0.5459852416260511,0.5918595153660002,0.20733639069166981
10,0.24932905467787392,0.3579715940257545,0.8098009950049113,1.0591300496827851,0.4518294009791568
11,0.09576171249728169,0.435036200910763,0.5918595153660002,0.687621227863282,0.15682331445523723
12,0.04643986087211418,0.4469773358215724,0.687621227863282,0.7340610887353961,0.24064389204170955
13,0.02892924839519754,0.4893824447566597,0.7340610887353961,0.7629903371305936,0.2446786439787364
14,0.04644753481018207,0.49541857426403796,0.7629903371305936,0.8094378719407757,0.26757176286655565
15,0.00036312306413563596,0.5064079560563678,0.8094378719407757,0.8098009950049113,0.30302991588440786
16,0.18246003614645628,0.5078522121941434,1.1334989435788303,1.3159589797252866,0.6256467313846868
17,0.010893129682623182,0.5137499646974013,1.0591300496827851,1.0700231793654083,0.5453800849853838
18,0.021520594856927346,0.574511613051524,1.0700231793654083,1.0915437742223355,0.49551156631388427
19,0.041955169356494855,0.7143640339756345,1.0915437742223355,1.1334989435788303,0.377179740246701
20,0.14864287061181577,0.7352936009825756,1.359131561086506,1.5077744316983217,0.6238379601039304
21,0.043172581361219355,0.7398571632208685,1.3159589797252866,1.359131561086506,0.5761018165044182
22,0.1452055806930961,0.7954184055882585,1.7898603064954894,1.9350658871885855,0.994441900907231
23,0.110047545197,0.8107705600330439,1.5077744316983217,1.6178219768953217,0.6970038716652778
24,0.05780594227548474,0.8452084395936493,1.6178219768953217,1.6756279191708063,0.7726135373016724
25,0.08930105176145313,0.9025770755660432,1.6756279191708063,1.7649289709322595,0.7730508436047632
26,0.024931335563229882,0.9034252589061665,1.7649289709322595,1.7898603064954894,0.861503712026093
27,0.1493517777267286,0.9151055875167153,2.2922803276733146,2.441632105400043,1.3771747401565992
28,0.006615521184962846,0.9211282630286729,1.9350658871885855,1.9416814083735483,1.0139376241599125
29,0.10739794077978118,0.9301332794262294,1.9416814083735483,2.0490793491533297,1.011548128947319
