Process ID,Burst Time,Arrival Time,Time of First Service,Completion Time,Waiting Time
1,0.06414828427394609,0.010201722259350999,0.010201722259350999,0.07435000653329708,0
2,0.014727251814605982,0.15479719638376777,0.15479719638376777,0.16952444819837376,0.07599596629073216
3,0.035499929932801405,0.1644801571743553,0.1763831374231124,0.2118830673559138,0.02158594103934462
4,0.006858689224738638,0.16664487840055384,0.16952444819837376,0.1763831374231124,0.014727251814605982
5,0.07823405014131028,0.31562318173545173,0.31562318173545173,0.4169126832641338,0.11734080057183541
6,0.01397370481790368,0.32835662388587833,0.32835662388587833,0.342330328703782,0.057971631105786556
7,0.13501453486150802,0.3749414051661441,0.4169126832641338,0.6132009719249463,0.2816799836553022
8,0.009081746569468111,0.3764793255562605,0.3764793255562605,0.3855610721257286,0.0963560737536102
9,0.02214474191623784,0.4216168343282572,0.4216168343282572,0.443761576244495,0.11971117577438214
10,0.03912901188306668,0.43533435750983385,0.443761576244495,0.4828905881275617,0.12813839450904332
11,0.08133675316377162,0.5549445462332139,0.6132009719249463,0.7716875012299508,0.43972274212218404
12,0.021804449216905084,0.6399307902536743,0.6399307902536743,0.6617352394705793,0.30423765582726336
13,0.044850201679169206,0.6465679845310452,0.6617352394705793,0.7065854411497485,0.30632529406042436
14,0.06111940202360264,0.6812666992265684,0.7902934439083417,0.8693218591961431,0.4359822174927429
15,0.010495125245158604,0.7193131133127754,0.7193131133127754,0.729808238557934,0.3337520411870469
16,0.14436865142794922,0.7578449232496146,1.1519401181011764,1.3254702889602987,0.8988272829576788
17,0.01860594267839092,0.7680793660080623,0.7716875012299508,0.7902934439083417,0.36777514696440017
18,0.06617143176322984,0.7893919812926573,0.8693218591961431,1.0896247518501425,0.6010165650059682
19,0.01790901326419884,0.7945525297848044,0.7945525297848044,0.8124615430490032,0.3507909535403095
20,0.005106902351207048,0.8822194616250324,0.8822194616250324,0.8873263639762394,0.4031955843882957
21,0.024978962792395143,0.8860861725158573,0.8873263639762394,0.9123053267686345,0.35495620154940954
22,0.06231536625103374,0.8997047353687032,1.0896247518501425,1.1519401181011764,0.47642377992519624
23,0.046252341450785994,0.9099007477826233,0.9123053267686345,0.9794757329043935,0.31768890802093386
24,0.020918064684973012,0.936701633589635,0.936701633589635,0.957619698274608,0.29203400170216376
25,0.03390905985864135,0.9386019862332089,0.9794757329043935,1.0363509225158019,0.3501653596844649
26,0.022966129752767003,0.988934469402277,0.988934469402277,1.011900599155044,0.30766777017570884
27,0.0017899318892726666,1.2440879588193012,1.2440879588193012,1.245877890708574,0.5375025176695526
28,0.012309840020620882,1.256407357675522,1.256407357675522,1.2687171976961429,0.5388678948519547
29,0.01445555057153619,1.2581810081647302,1.2687171976961429,1.2831727482676791,0.5389089591382087
30,0.0592226400005014,1.311532409008157,1.3254702889602987,1.3883034103140497,0.5806874739674805
31,0.0006061969497433978,1.3151337692720693,1.3151337692720693,1.3157399662218126,0.5470544032640067
32,0.003610481353249693,1.3349219158638457,1.3349219158638457,1.3385323972170953,0.5632344146338947
33,0.12761870242540707,1.4240136116620659,1.4240136116620659,1.6337453931541632,0.7877422061882912
34,0.06375592282735024,1.4282023964749255,1.4282023964749255,1.4919583193022758,0.6021987512185676
35,0.007456112206679385,1.4990038013615057,1.4990038013615057,1.506459913568185,0.668741070228685
36,0.006554344570842314,1.5492070765266086,1.5492070765266086,1.5557614210974509,0.7020840863260581
37,0.1190441798927173,1.5502558307230776,1.6337453931541632,2.0350050656875665,1.1066227542371885
38,0.004346699461818343,1.6084976893671463,1.6084976893671463,1.6128443888289647,0.6905680263940978
39,0.06799631221159547,1.6435106118863738,1.6435106118863738,1.7167151748380525,0.7668490508097545
40,0.005208250740083245,1.678513392378025,1.678513392378025,1.6837216431181083,0.7554768270537695
41,0.10328298723252721,1.688645424673628,1.7167151748380525,1.8568457478611387,0.9185199792330121
42,0.036847585790559044,1.728413234350445,1.728413234350445,1.765260820141004,0.7828022852198055
43,0.04654819374742277,1.8539349159497314,1.8568457478611387,1.9057260459649497,0.9310825480579439
44,0.0023321043563882195,1.8767659718182064,1.8767659718182064,1.8790980761745946,0.9043541368805552
45,0.0003346801092976518,1.914284397672485,1.914284397672485,1.9146190777817826,0.93997221009126
46,0.019665378452812368,1.9688916169582247,1.9688916169582247,1.9885569954110371,0.9755617173356006
47,0.07715700155732888,2.0116548147813478,2.0350050656875665,2.1121620672448955,1.0301087656862689
48,0.22388142072736272,2.0452946999386787,2.1121620672448955,503.7999758560699,502.5753586742063
49,0.05656073833707551,2.1360709768589192,2.1360709768589192,2.209125088801403,1.1535433731083808
50,0.016493373605408167,2.1413627475551595,2.1413627475551595,2.1578561211605676,1.069301623691341
51,0.06552312802252386,2.201154173611441,2.209125088801403,2.274648216823927,1.1418989163147173
52,0.1616412077732763,2.2672338695128764,2.274648216823927,2.768519000749618,1.5396213606217595
53,0.059079704141894805,2.3351275605068644,2.3351275605068644,2.394207264648759,1.0831071601462114
54,0.08247165909604075,2.3617614768082005,2.394207264648759,2.5143604313467462,1.1865023062105275
55,0.08370115287347675,2.362905320313529,2.5143604313467462,2.632265928204704,1.323562872531211
56,0.03768150760194639,2.4304088906651713,2.4304088906651713,2.4680903982671176,1.136517681152425
57,0.0030113850166990632,2.542503876209813,2.542503876209813,2.545515261226512,1.238076477165654
58,0.023102829321567445,2.5503435873488476,2.5503435873488476,2.573446416670415,1.252073658017285
59,0.15635506922936088,2.57095660763298,3.576051481314997,9.042300049402568,7.615680137503694
60,0.00809012964621483,2.6075903019085342,2.6075903019085342,2.615680431554749,1.2567463312884488
61,0.035091208454575515,2.6393106477564583,2.6393106477564583,2.6744018562110337,1.3024186998369354
62,0.13047761573813102,2.653868867406764,2.768519000749618,3.576051481314997,2.116368078392991
63,0.19517856484845486,2.7272716800709516,495.4955134878244,495.69069205267283,494.1248813706126
64,0.06064066619644881,2.7975051695120996,2.7975051695120996,2.8601576516371425,1.478161714474457
65,0.0020118159285939436,2.850392497110974,2.850392497110974,2.852404313039568,1.4263788854489086
66,0.0712647423801518,2.8603640762944664,2.8603640762944664,2.931628818674618,1.4511097724901032
67,0.05970179194814079,2.871960529890433,3.003952652216911,3.063654444165052,1.608465731641893
68,0.05949632320775023,2.8751233841521686,2.931628818674618,3.003952652216911,1.4811081619350157
69,0.012827510334542935,2.957057019774368,2.957057019774368,2.969884530108911,1.458053218412863
70,0.20052955265069636,2.973066481237291,504.4008293384446,504.60135889109534,502.8943694248765
71,0.056493595692148006,3.0366681281168177,3.063654444165052,3.1201480398572,1.5428584494166273
72,0.09624860743663277,3.0718418695616108,3.1201480398572,3.2231441266705705,1.6581371290930054
73,0.09916295962625579,3.0920655259432355,3.28859005719556,3.3945015878452005,1.7508388186897106
74,0.006747479376737609,3.1993855436652026,3.1993855436652026,3.2061330230419403,1.590887854298057
75,0.038467652841218815,3.207556404023815,3.2231441266705705,3.262657339129799,1.644462836442208
76,0.20523948591018282,3.2083929598160825,510.077761949786,510.2830014356962,508.4440165566319
77,0.02593271806576093,3.2498161709642153,3.262657339129799,3.28859005719556,1.6191467272434257
78,0.0010455596180095408,3.2562616656531627,3.2562616656531627,3.2573072252711723,1.5777482732751382
79,0.00674857102338439,3.2998516687637767,3.2998516687637767,3.306600239787161,1.616130025645669
80,0.01025626452168221,3.3972836975498346,3.3972836975498346,3.407539962071517,1.7175289257476847
81,0.07000860662978817,3.4061743504213124,3.407539962071517,3.4775485687013052,1.6908247872334643
82,0.11235903594319617,3.6079754100461003,3.6079754100461003,6.2562037256832355,4.519218584528924
83,0.08598659973572585,3.612841092654137,3.612841092654137,5.289361172933917,3.5119059893512143
84,0.04590558272348967,3.617795118800818,3.617795118800818,3.663700701524308,1.7917477138687903
85,0.06466919034398193,3.623116380502778,3.704372834955882,3.8150750827281423,1.9565925216096298
86,0.03837454283427083,3.645682629818522,3.663700701524308,3.704372834955882,1.7948090899514804
87,0.002297590597303111,3.669277471172384,3.669277471172384,3.671575061769687,1.7901793949977889
88,0.04354022285993929,3.71686128882685,3.71686128882685,3.7628943462551288,1.853225661102125
89,0.0688112056996329,3.7263143030587047,4.008642865958001,4.077454071657634,2.1388259686650164
90,0.07615260043709868,3.7530977496286226,4.15253345769065,4.273396827635007,2.3532229875540893
91,0.07507938603301623,3.7560707197165355,4.077454071657634,4.15253345769065,2.1261351599228107
92,0.0024928345683395757,3.756458872498736,3.756458872498736,3.7589517070670753,1.767901877087698
93,0.06026986452351187,3.8017963937939325,3.836898098800514,3.901774416842543,1.8429788970193637
94,0.021823016072371994,3.813438269470769,3.8150750827281423,3.836898098800514,1.7800700170405757
95,0.19503364362438533,3.8422183055788057,495.10534626795135,495.30037991157576,493.0600515680127
96,0.004606453518516768,3.8500272582821946,3.8500272582821946,3.8546337118007115,1.7387780708502483
97,0.06738927682383859,3.850940138095144,3.901774416842543,3.969163693666381,1.797314801655335
98,0.03947917229162046,3.9333857785142547,3.969163693666381,4.008642865958001,1.8623766418553294
99,0.07737949087809214,4.003739389410489,4.273396827635007,4.712361605495813,2.4775942894022056
100,0.1645505856290317,4.053110366337501,449.3312402756124,449.49579086124146,447.130086102001
101,0.13336317931653716,4.095026776881035,10.738831865097604,10.980572146041222,8.756033923011369
102,0.0420942984660853,4.180335699707387,4.180335699707387,4.222429998173472,1.913101830194511
103,0.002616471041173071,4.265225594294698,4.265225594294698,4.267842065335871,1.990577377470772
104,0.07530086452694838,4.273865123580058,4.273865123580058,4.389282411789648,2.04574015078382
105,0.02676937779906459,4.2853882636354985,4.2853882636354985,4.312157641434563,1.9430881008289071
106,0.20164305087772258,4.304849577637106,506.00953702296067,506.2111800738384,503.64663170264714
107,0.07739305949808299,4.317883512132022,4.712361605495813,4.806399674589021,2.4110421155443027
108,0.07060171337277898,4.330453358202499,4.496798777834592,4.635450410562772,2.175523288014695
109,0.013347045883577546,4.358411530962527,4.358411530962527,4.371758576846104,1.89032113269541
110,0.05786877189526866,4.3808677112906835,4.389282411789648,4.496798777834592,1.9388639501464384
111,0.02851145457245483,4.403576787343508,4.403576787343508,4.432088241915963,1.87314434351353
112,0.02113613957722063,4.415648219723342,4.432088241915963,4.453224381493183,1.8865729806894516
113,0.019776019526802857,4.511784996043386,4.511784996043386,4.531561015570189,1.9614414086945393
114,0.026893207319583654,4.5576582788512665,4.5576582788512665,4.588761173840542,2.016612247039587
115,0.004209687669691465,4.567898438806352,4.567898438806352,4.572108126476043,1.994452022135938
116,0.017171004839323382,4.587568854672566,4.588761173840542,4.605932178679865,1.9811708719320085
117,0.09906640344414647,4.733834474930189,6.04040995083647,6.14709933548737,3.471381539607978
118,0.016645009595125514,4.734159472691008,4.734159472691008,4.750804482286133,2.1104034746004627
119,0.0709208150231693,4.7426694028051655,4.81323024152238,4.884151056545549,2.213904623074351
120,0.006830566933358822,4.80524938019306,4.806399674589021,4.81323024152238,2.1525308071822593
121,0.08453924246101903,4.847266595219097,5.569878976912048,5.654418219373067,2.9688574462722803
122,0.09697578913771228,4.853215270830807,5.863327589527202,6.04040995083647,3.2770490412966065
123,0.04761641457667347,4.899334533892244,4.899334533892244,4.951004125560283,2.164598312404877
124,0.05278476895990692,4.9103771699224925,5.073387503607083,5.12617227256699,2.288319850753772
125,0.0040531770913660664,4.910784121811701,4.910784121811701,4.914837298903067,2.063422401129752
126,0.054870920583902576,4.913814898240724,5.12617227256699,5.1920811520231585,2.3092344467416384
127,0.04397944431372061,4.933117313154493,4.951004125560283,4.9949835698740035,2.1316623147982026
128,0.048885743825644895,4.962414258628618,5.024501759781438,5.073387503607083,2.1641376834869734
129,0.029518189907433764,4.991819966435343,4.9949835698740035,5.024501759781438,2.1230230399835732
130,0.1106305207983373,5.085825020265869,6.341729754935384,6.632826031926181,3.7436005898653844
131,0.011037958872266124,5.126943557884902,5.126943557884902,5.137981516757168,2.1953147392102856
132,0.03143092466840921,5.161638759781204,5.1920811520231585,5.223512076691567,2.2425485065095505
133,0.14194667028510247,5.195586336493162,94.64919133033877,95.05353739369961,92.05374180795762
134,0.2698197937256904,5.199605526283917,558.6198666669851,558.8896864607108,555.6468001857477
135,0.03840946914319141,5.270717815117754,5.289361172933917,5.327770642077109,2.321034539007905
136,0.06219673345991316,5.27110246341428,5.383752384448438,5.445949117908351,2.379011957602672
137,0.0786835245716804,5.277166809492216,5.480952199582785,5.559635724154465,2.4933928731207122
138,0.028345645583566344,5.315427851718459,5.355406738864872,5.383752384448438,2.2965828528905896
139,0.02763609678776312,5.324987191224814,5.327770642077109,5.355406738864872,2.2357051161338757
140,0.12160787141460618,5.368424722452199,7.9478036240752585,8.091605491311883,4.913983918472417
141,0.035003081674434354,5.413387964488866,5.445949117908351,5.480952199582785,2.2525002493436976
142,0.12025667083374902,5.415680085719488,7.686408052209806,7.843367290207269,4.553133572309467
143,0.11277300618849476,5.4518857930088975,6.6724222536978095,6.785195259886304,3.545553533530263
144,0.010243252757582842,5.557047317285762,5.559635724154465,5.569878976912048,2.3512427643383864
145,0.25858383115926936,5.593820429949464,553.8835595239975,554.1421433551568,550.6604153973269
146,0.07664802668880663,5.643259302483311,5.654418219373067,5.746287905286103,2.487908951517661
147,0.17956459590806503,5.673358229316457,473.27441597560335,473.4539805715114,470.0181543099501
148,0.002980763932463995,5.693273295111335,5.693273295111335,5.696254059043799,2.435966069840167
149,0.008775436087691511,5.7029622654953664,5.7029622654953664,5.711737701583058,2.440304926365571
150,0.003465459204073877,5.713594974216456,5.713594974216456,5.71706043342053,2.4250049170209
151,0.042467288682543035,5.72268566607683,5.7551446301205305,5.7976119188030735,2.488849961997448
152,0.008856724834427902,5.737725122481873,5.746287905286103,5.7551446301205305,2.4396876654989463
153,0.0657156707241289,5.78870163076122,5.7976119188030735,5.863327589527202,2.4031103309578783
154,0.016760489618490772,5.922212027659358,5.922212027659358,5.93897251727785,2.5377013438739215
155,0.035682020534176975,5.934985041423751,5.93897251727785,5.974654537812026,2.545309474474838
156,0.027664062018888748,5.951483824896146,5.974654537812026,6.0023185998309145,2.567114575740515
157,0.15925807090349342,6.004320721367553,440.2755479634824,440.4348060343859,436.797999394781
158,0.0076229812067535934,6.079438989955968,6.079438989955968,6.087061971162722,2.503387508640978
159,0.0016110368607057779,6.214425795297236,6.214425795297236,6.2160368321579424,2.606450385251143
160,0.23601050594577636,6.243282203551131,537.8220155383939,538.0580260443396,534.2091744457396
161,0.08201297859035986,6.247631818879365,6.2562037256832355,6.341729754935384,2.662097390931465
162,0.003513050661789268,6.276379459070488,6.276379459070488,6.279892509732277,2.653263078567716
163,0.017451385201289492,6.367183577645927,6.367183577645927,6.384634962847217,2.7241392046570185
164,0.15275213941999236,6.369821834475534,427.4963878814305,427.6491400208505,423.8326871799061
165,0.06131173975503506,6.3852790763332425,6.3852790763332425,6.446590816088277,2.716001605160865
166,0.03722446232000069,6.454650188073577,6.454650188073577,6.493371777863712,2.814517861211332
167,0.0014971274701335538,6.484595795510879,6.484595795510879,6.486092922981013,2.7802229605550033
168,0.05833251623292942,6.4976404472821185,6.4976404472821185,6.560621488728119,2.8039075830802664
169,0.004648525213070403,6.5161203466940405,6.5161203466940405,6.520768871907111,2.789806043635342
170,0.11715588146305846,6.571499396719469,6.8675948066735675,6.984750688136626,3.2228159950597695
