Process ID,Burst Time,Arrival Time,Time of First Service,Completion Time,Waiting Time
1,0.06667893232071684,0.06811286441134595,0.06811286441134595,0.13479179673206276,0.060000000000000005
2,0.20347290203295804,0.17963028527226005,0.17963028527226005,0.38310318730521825,0.20000000000000004
3,0.19423106004831167,0.3534089543042168,0.38310318730521825,0.57733424735353,0.22347290203295805
4,0.008558854943691185,0.5375565596863592,0.57733424735353,0.5858931022972211,0.04423106004831165
5,0.03661784446552758,0.8490857894743402,0.8490857894743402,0.8857036339398678,0.03
6,0.13529972746642865,1.1174733343302363,1.1174733343302363,1.252773061796665,0.12999999999999998
7,0.1350359431912779,1.3804584579571775,1.3804584579571775,1.5154944011484555,0.12999999999999998
8,0.019551010474754906,1.6968921217914896,1.6968921217914896,1.7164431322662446,0.01
9,0.03551736755359539,2.149037680990846,2.149037680990846,2.1845550485444405,0.03
10,0.05330232991267801,2.531618385538059,2.531618385538059,2.5849207154507363,0.05
11,0.10198237500866783,2.628714785129182,2.628714785129182,2.730697160137848,0.09999999999999999
12,0.02820975324322017,3.1218293967842308,3.1218293967842308,3.1500391500274505,0.02
13,0.059684405112159916,3.1533348063655815,3.1533348063655815,3.2130192114777403,0.05
14,0.1825113591223129,3.155337558012471,3.2130192114777403,3.3955305706000494,0.23968440511216
15,0.1445250183766316,3.189539703541906,3.3955305706000494,3.540055588976678,0.35219576423447296
16,0.016700773411792203,3.404026561155559,3.540055588976678,3.55675636238847,0.1545250183766316
17,0.08853888039795109,3.65056501315121,3.65056501315121,3.7391038935491596,0.08
18,0.06869562118921657,3.731261506311666,3.7391038935491596,3.8077995147383747,0.0685388803979511
19,0.0019925846554156323,3.875989852217876,3.875989852217876,3.8779824368732916,0
20,0.029162746915154195,3.9595564712311715,3.9595564712311715,3.988719218146325,0.02
21,0.08766906984044714,4.44022244065524,4.44022244065524,4.527891510495685,0.08
22,0.027919416454732057,4.457283550636177,4.527891510495685,4.555810926950417,0.09766906984044714
23,0.0336431796315486,4.5821972940788696,4.5821972940788696,4.615840473710418,0.03
24,0.16909664138410652,4.591673675590149,4.615840473710418,4.784937115094521,0.19364317963154862
25,0.02722291402169196,4.804392628872828,4.804392628872828,4.831615542894519,0.02
