Process ID,Burst Time,Arrival Time,Time of First Service,Completion Time,Waiting Time
1,0.0038418474164157853,0.025832335808470955,0.025832335808470955,0.02967418322488674,0
2,0.03400598646328713,0.10814874691275328,0.10814874691275328,0.1421547333760404,0.02
3,0.021693607298821038,0.16818190065061644,0.16818190065061644,0.18987550794943747,0.02
4,0.15242556654964046,0.16968277819594854,0.18987550794943747,0.34230107449907793,0.16169360729882104
5,0.03828428605852475,0.17449497630447333,0.34230107449907793,0.38058536055760267,0.19411917384846147
6,0.039220121281669136,0.22387332452301914,0.38058536055760267,0.4198054818392718,0.1907098526081652
7,0.018098918159158005,0.22972632482354488,0.4198054818392718,0.4379043999984298,0.20992997388983434
8,0.04329436967114011,0.25231995901707593,0.4379043999984298,0.4811987696695699,0.22802889204899232
9,0.015905472291605386,0.27650539463010726,0.4811987696695699,0.4971042419611753,0.21132326172013244
10,0.39743207531349783,0.3351042300116339,0.4971042419611753,0.8945363172746734,0.547228734011738
11,0.021390591810783035,0.34831916528228996,0.8945363172746734,0.9159269090854565,0.5722352427755953
12,0.052079825293531945,0.5195511302058369,0.9159269090854565,0.9680067343789884,0.4388226671242809
13,0.009023581898687936,0.5219870921853168,0.9680067343789884,0.9770303162776763,0.4509024924178129
14,0.04684244836811099,0.5735021764333839,0.9770303162776763,1.0238727646457875,0.45992607431650084
15,0.026898161170828754,0.5891631453174294,1.0238727646457875,1.0507709258166162,0.46676852268461183
16,0.058193804622935365,0.592231993637164,1.0507709258166162,1.1089647304395516,0.5136666838554406
17,0.00243115705858074,0.6325144832028747,1.1089647304395516,1.1113958874981322,0.49186048847837593
18,0.12244141993305621,0.6994010403915455,1.1113958874981322,1.2338373074311886,0.5342916455369566
19,0.04449909588066662,0.742492180009149,1.2338373074311886,1.2783364033118552,0.5367330654700129
20,0.019580685621546155,0.7506221598745971,1.2783364033118552,1.2979170889334013,0.5412321613506795
21,0.05771631924607222,0.7559775812399958,1.2979170889334013,1.3556334081794736,0.6008128469722257
22,0.005253513188931333,0.8198028675834699,1.3556334081794736,1.360886921368405,0.5385291662182977
23,0.004150267146409063,0.8286722340617189,1.360886921368405,1.365037188514814,0.543782679407229
24,0.03406214382780493,0.9019100133830771,1.365037188514814,1.399099332342619,0.4905008712401404
25,0.09418423014020007,0.9046622239038208,1.399099332342619,1.4932835624828191,0.5845630150679454
26,0.00810184777795153,0.9165759646250994,1.4932835624828191,1.5013854102607707,0.5773566533973624
27,0.030887660861507578,0.958105154958672,1.5013854102607707,1.5322730711222783,0.5654585011753139
