Time	Type	Process
229.36981627020558	arrival	<__main__.Process object at 0x0000014F5222B190>
229.36981627020558	departure	<__main__.Process object at 0x0000014F520ECD50>
229.43082896117917	swapping	<__main__.Process object at 0x0000014F520ECD50>
229.43082896117917	arrival	<__main__.Process object at 0x0000014F5222B290>
229.43082896117917	departure	<__main__.Process object at 0x0000014F520ECD50>
229.50958187897365	arrival	<__main__.Process object at 0x0000014F5222B350>
229.50958187897365	departure	<__main__.Process object at 0x0000014F520ECE10>
229.6193254528135	arrival	<__main__.Process object at 0x0000014F5222B410>
229.63725260789786	arrival	<__main__.Process object at 0x0000014F5222B490>
229.63725260789786	departure	<__main__.Process object at 0x0000014F520ECED0>
229.65646526051196	arrival	<__main__.Process object at 0x0000014F5222B550>
229.6579590305357	arrival	<__main__.Process object at 0x0000014F5222B5D0>
229.6579590305357	departure	<__main__.Process object at 0x0000014F520ECF50>
229.65895244884754	arrival	<__main__.Process object at 0x0000014F5222B690>
229.6606875371304	arrival	<__main__.Process object at 0x0000014F5222B710>
229.6606875371304	departure	<__main__.Process object at 0x0000014F520ED010>
229.67277773366413	arrival	<__main__.Process object at 0x0000014F5222B7D0>
229.6848652575338	arrival	<__main__.Process object at 0x0000014F5222B850>
229.6848652575338	departure	<__main__.Process object at 0x0000014F520ED090>
229.71107539997107	swapping	<__main__.Process object at 0x0000014F520ED090>
229.71107539997107	arrival	<__main__.Process object at 0x0000014F5222B950>
229.71107539997107	departure	<__main__.Process object at 0x0000014F520ED150>
229.72179231617872	arrival	<__main__.Process object at 0x0000014F5222BA10>
229.72179231617872	departure	<__main__.Process object at 0x0000014F520ED090>
229.7487391973944	arrival	<__main__.Process object at 0x0000014F5222BAD0>
229.75774083400813	arrival	<__main__.Process object at 0x0000014F5222BB50>
229.75774083400813	departure	<__main__.Process object at 0x0000014F520ED1D0>
229.7626278498431	arrival	<__main__.Process object at 0x0000014F5222BC10>
229.81517108364707	arrival	<__main__.Process object at 0x0000014F5222BC90>
229.81517108364707	departure	<__main__.Process object at 0x0000014F520ED2D0>
229.91274978935732	arrival	<__main__.Process object at 0x0000014F5222BD50>
229.97145440442603	arrival	<__main__.Process object at 0x0000014F5222BDD0>
229.97145440442603	departure	<__main__.Process object at 0x0000014F520ED390>
230.01768975148929	arrival	<__main__.Process object at 0x0000014F5222BE90>
230.08800122989263	arrival	<__main__.Process object at 0x0000014F5222BF10>
230.08800122989263	departure	<__main__.Process object at 0x0000014F520ED450>
230.13452787150067	arrival	<__main__.Process object at 0x0000014F5222BFD0>
230.13718829843916	arrival	<__main__.Process object at 0x0000014F52234090>
230.13718829843916	departure	<__main__.Process object at 0x0000014F520ED4D0>
230.1702529995773	arrival	<__main__.Process object at 0x0000014F52234150>
230.3183980522984	arrival	<__main__.Process object at 0x0000014F522341D0>
230.3183980522984	departure	<__main__.Process object at 0x0000014F520ED590>
230.3208649691085	swapping	<__main__.Process object at 0x0000014F520ED590>
230.3208649691085	arrival	<__main__.Process object at 0x0000014F522342D0>
230.3208649691085	departure	<__main__.Process object at 0x0000014F520ED610>
230.3864171704065	arrival	<__main__.Process object at 0x0000014F52234390>
230.3864171704065	departure	<__main__.Process object at 0x0000014F520ED590>
230.46681264353433	arrival	<__main__.Process object at 0x0000014F52234450>
230.5080161052672	arrival	<__main__.Process object at 0x0000014F522344D0>
230.5080161052672	departure	<__main__.Process object at 0x0000014F520ED710>
230.54397820693313	swapping	<__main__.Process object at 0x0000014F520ED710>
230.54397820693313	arrival	<__main__.Process object at 0x0000014F522345D0>
230.54397820693313	departure	<__main__.Process object at 0x0000014F520ED7D0>
230.5644013912931	arrival	<__main__.Process object at 0x0000014F52234690>
230.5644013912931	departure	<__main__.Process object at 0x0000014F520ED710>
230.59215461366924	arrival	<__main__.Process object at 0x0000014F52234750>
230.64856312098433	arrival	<__main__.Process object at 0x0000014F522347D0>
230.64856312098433	departure	<__main__.Process object at 0x0000014F520ED890>
230.67710914873933	arrival	<__main__.Process object at 0x0000014F52234890>
230.7596332541059	arrival	<__main__.Process object at 0x0000014F52234910>
230.7596332541059	departure	<__main__.Process object at 0x0000014F520ED910>
230.79174367269863	arrival	<__main__.Process object at 0x0000014F522349D0>
230.8345854277322	arrival	<__main__.Process object at 0x0000014F52234A50>
230.8345854277322	departure	<__main__.Process object at 0x0000014F520ED9D0>
230.896833427138	arrival	<__main__.Process object at 0x0000014F52234B10>
230.94946618171298	arrival	<__main__.Process object at 0x0000014F52234B90>
230.94946618171298	departure	<__main__.Process object at 0x0000014F520EDA50>
230.9596679668241	swapping	<__main__.Process object at 0x0000014F520EDA50>
230.9596679668241	arrival	<__main__.Process object at 0x0000014F52234C90>
230.9596679668241	departure	<__main__.Process object at 0x0000014F520EDB50>
231.0001519045973	swapping	<__main__.Process object at 0x0000014F520EDB50>
231.0001519045973	arrival	<__main__.Process object at 0x0000014F52234D90>
231.0001519045973	departure	<__main__.Process object at 0x0000014F520EDC10>
231.01469766755355	swapping	<__main__.Process object at 0x0000014F520EDC10>
231.01469766755355	arrival	<__main__.Process object at 0x0000014F52234E90>
231.01469766755355	departure	<__main__.Process object at 0x0000014F520EDC10>
231.0195187726913	swapping	<__main__.Process object at 0x0000014F520EDC10>
231.0195187726913	arrival	<__main__.Process object at 0x0000014F52234F90>
231.0195187726913	departure	<__main__.Process object at 0x0000014F520EDC10>
231.02251915352124	arrival	<__main__.Process object at 0x0000014F52235010>
231.02251915352124	departure	<__main__.Process object at 0x0000014F520EDB50>
231.04742291179107	arrival	<__main__.Process object at 0x0000014F52235110>
231.04742291179107	departure	<__main__.Process object at 0x0000014F520EDA50>
231.07532364348	swapping	<__main__.Process object at 0x0000014F520EDA50>
231.07532364348	arrival	<__main__.Process object at 0x0000014F52235210>
231.07532364348	departure	<__main__.Process object at 0x0000014F520EDA50>
231.11678059498607	swapping	<__main__.Process object at 0x0000014F520EDA50>
231.11678059498607	arrival	<__main__.Process object at 0x0000014F52235310>
231.11678059498607	departure	<__main__.Process object at 0x0000014F520EDA50>
231.11817671083728	arrival	<__main__.Process object at 0x0000014F52235390>
231.11817671083728	departure	<__main__.Process object at 0x0000014F520EDE90>
231.13697245836798	arrival	<__main__.Process object at 0x0000014F52235490>
231.13697245836798	departure	<__main__.Process object at 0x0000014F520EDE10>
231.18475822863783	swapping	<__main__.Process object at 0x0000014F520EDE10>
231.18475822863783	arrival	<__main__.Process object at 0x0000014F52235590>
231.18475822863783	departure	<__main__.Process object at 0x0000014F520EDE10>
231.18800949321016	arrival	<__main__.Process object at 0x0000014F52235650>
231.18800949321016	departure	<__main__.Process object at 0x0000014F520EDF90>
231.2551381194809	arrival	<__main__.Process object at 0x0000014F52235710>
231.2551381194809	departure	<__main__.Process object at 0x0000014F520EDCD0>
231.3338466199014	arrival	<__main__.Process object at 0x0000014F522357D0>
231.3338466199014	departure	<__main__.Process object at 0x0000014F520EDD50>
231.3539455847221	swapping	<__main__.Process object at 0x0000014F520EDD50>
231.3539455847221	arrival	<__main__.Process object at 0x0000014F522358D0>
231.3539455847221	departure	<__main__.Process object at 0x0000014F520EE050>
231.3778182681448	arrival	<__main__.Process object at 0x0000014F52235990>
231.3778182681448	departure	<__main__.Process object at 0x0000014F520EDD50>
231.39028249107307	swapping	<__main__.Process object at 0x0000014F520EDD50>
231.39028249107307	arrival	<__main__.Process object at 0x0000014F52235A90>
231.39028249107307	departure	<__main__.Process object at 0x0000014F520EDD50>
231.40769572412637	swapping	<__main__.Process object at 0x0000014F520EDD50>
231.40769572412637	arrival	<__main__.Process object at 0x0000014F52235B90>
231.40769572412637	departure	<__main__.Process object at 0x0000014F520EE190>
231.44501655183785	arrival	<__main__.Process object at 0x0000014F52235C50>
231.44501655183785	departure	<__main__.Process object at 0x0000014F520EDD50>
231.4975368707893	arrival	<__main__.Process object at 0x0000014F52235D10>
231.4975368707893	departure	<__main__.Process object at 0x0000014F520EE110>
231.53823968344506	swapping	<__main__.Process object at 0x0000014F520EE110>
231.53823968344506	arrival	<__main__.Process object at 0x0000014F52235E10>
231.53823968344506	departure	<__main__.Process object at 0x0000014F520EE110>
231.6008489392648	arrival	<__main__.Process object at 0x0000014F52235ED0>
231.6008489392648	departure	<__main__.Process object at 0x0000014F520EE290>
231.68458879633698	swapping	<__main__.Process object at 0x0000014F520EE290>
231.68458879633698	arrival	<__main__.Process object at 0x0000014F52235FD0>
231.68458879633698	departure	<__main__.Process object at 0x0000014F520EE290>
231.6934049867791	swapping	<__main__.Process object at 0x0000014F520EE290>
231.6934049867791	arrival	<__main__.Process object at 0x0000014F522360D0>
231.6934049867791	departure	<__main__.Process object at 0x0000014F520EE290>
231.70202899793668	arrival	<__main__.Process object at 0x0000014F52236190>
231.70202899793668	departure	<__main__.Process object at 0x0000014F520EE350>
231.70754988194543	swapping	<__main__.Process object at 0x0000014F520EE350>
231.70754988194543	arrival	<__main__.Process object at 0x0000014F52236290>
231.70754988194543	departure	<__main__.Process object at 0x0000014F520EE350>
231.72839039722916	arrival	<__main__.Process object at 0x0000014F52236350>
231.72839039722916	departure	<__main__.Process object at 0x0000014F520EE490>
231.7641280992701	arrival	<__main__.Process object at 0x0000014F52236410>
231.7641280992701	departure	<__main__.Process object at 0x0000014F520EE410>
231.79214218806962	swapping	<__main__.Process object at 0x0000014F520EE410>
231.79214218806962	arrival	<__main__.Process object at 0x0000014F52236510>
231.79214218806962	departure	<__main__.Process object at 0x0000014F520EE590>
231.84020825902823	arrival	<__main__.Process object at 0x0000014F522365D0>
231.84020825902823	departure	<__main__.Process object at 0x0000014F520EE410>
231.89191479371698	arrival	<__main__.Process object at 0x0000014F52236690>
232.0034949119239	arrival	<__main__.Process object at 0x0000014F52236710>
232.0034949119239	departure	<__main__.Process object at 0x0000014F520EE650>
232.08772460635862	swapping	<__main__.Process object at 0x0000014F520EE650>
232.08772460635862	arrival	<__main__.Process object at 0x0000014F52236810>
232.08772460635862	departure	<__main__.Process object at 0x0000014F520EE650>
232.09592418853956	arrival	<__main__.Process object at 0x0000014F522368D0>
232.09592418853956	departure	<__main__.Process object at 0x0000014F520EE750>
232.21499777867663	swapping	<__main__.Process object at 0x0000014F520EE750>
232.21499777867663	arrival	<__main__.Process object at 0x0000014F522369D0>
232.21499777867663	departure	<__main__.Process object at 0x0000014F520EE750>
232.2400787586737	arrival	<__main__.Process object at 0x0000014F52236A90>
232.2400787586737	departure	<__main__.Process object at 0x0000014F520EE810>
232.28794187230446	arrival	<__main__.Process object at 0x0000014F52236B50>
232.51603025631647	arrival	<__main__.Process object at 0x0000014F52236BD0>
232.51603025631647	departure	<__main__.Process object at 0x0000014F520EE8D0>
232.51735268644182	swapping	<__main__.Process object at 0x0000014F520EE8D0>
232.51735268644182	arrival	<__main__.Process object at 0x0000014F52236CD0>
232.51735268644182	departure	<__main__.Process object at 0x0000014F520EE8D0>
232.5451887544363	swapping	<__main__.Process object at 0x0000014F520EE8D0>
232.5451887544363	arrival	<__main__.Process object at 0x0000014F52236DD0>
232.5451887544363	departure	<__main__.Process object at 0x0000014F520EE8D0>
232.54670769595083	arrival	<__main__.Process object at 0x0000014F52236E90>
232.54670769595083	departure	<__main__.Process object at 0x0000014F520EEA10>
232.55387954382664	arrival	<__main__.Process object at 0x0000014F52236F50>
232.55387954382664	departure	<__main__.Process object at 0x0000014F520EE950>
232.6467063194948	swapping	<__main__.Process object at 0x0000014F520EE950>
232.6467063194948	arrival	<__main__.Process object at 0x0000014F52237050>
232.6467063194948	departure	<__main__.Process object at 0x0000014F520EE950>
232.67121287280528	swapping	<__main__.Process object at 0x0000014F520EE950>
232.67121287280528	arrival	<__main__.Process object at 0x0000014F52237150>
232.67121287280528	departure	<__main__.Process object at 0x0000014F520EE950>
232.68735268757214	arrival	<__main__.Process object at 0x0000014F52237210>
232.68735268757214	departure	<__main__.Process object at 0x0000014F520EEB50>
232.72173965725597	swapping	<__main__.Process object at 0x0000014F520EEB50>
232.72173965725597	arrival	<__main__.Process object at 0x0000014F52237310>
232.72173965725597	departure	<__main__.Process object at 0x0000014F520EEBD0>
232.72235945309703	arrival	<__main__.Process object at 0x0000014F522373D0>
232.72235945309703	departure	<__main__.Process object at 0x0000014F520EEB50>
232.7358606355081	swapping	<__main__.Process object at 0x0000014F520EEB50>
232.7358606355081	arrival	<__main__.Process object at 0x0000014F522374D0>
232.7358606355081	departure	<__main__.Process object at 0x0000014F520EEB50>
232.7431714783966	swapping	<__main__.Process object at 0x0000014F520EEB50>
232.7431714783966	arrival	<__main__.Process object at 0x0000014F522375D0>
232.7431714783966	departure	<__main__.Process object at 0x0000014F520EEB50>
232.74893817050383	arrival	<__main__.Process object at 0x0000014F52237690>
232.74893817050383	departure	<__main__.Process object at 0x0000014F520EED10>
232.7504936422211	swapping	<__main__.Process object at 0x0000014F520EED10>
232.7504936422211	arrival	<__main__.Process object at 0x0000014F52237790>
232.7504936422211	departure	<__main__.Process object at 0x0000014F520EEE10>
232.75403213631387	arrival	<__main__.Process object at 0x0000014F52237850>
232.75403213631387	departure	<__main__.Process object at 0x0000014F520EED10>
232.77014520362647	arrival	<__main__.Process object at 0x0000014F52237910>
232.77014520362647	departure	<__main__.Process object at 0x0000014F520EEA90>
232.80307822747972	swapping	<__main__.Process object at 0x0000014F520EEA90>
232.80307822747972	arrival	<__main__.Process object at 0x0000014F52237A10>
232.80307822747972	departure	<__main__.Process object at 0x0000014F520EEA90>
232.87814266485626	arrival	<__main__.Process object at 0x0000014F52237AD0>
232.87814266485626	departure	<__main__.Process object at 0x0000014F520EEC90>
232.9247419324517	swapping	<__main__.Process object at 0x0000014F520EEC90>
232.9247419324517	arrival	<__main__.Process object at 0x0000014F52237BD0>
232.9247419324517	departure	<__main__.Process object at 0x0000014F520EF010>
232.92874437930763	swapping	<__main__.Process object at 0x0000014F520EF010>
232.92874437930763	arrival	<__main__.Process object at 0x0000014F52237CD0>
232.92874437930763	departure	<__main__.Process object at 0x0000014F520EF010>
232.92902216676438	arrival	<__main__.Process object at 0x0000014F52237D90>
232.92902216676438	departure	<__main__.Process object at 0x0000014F520EF0D0>
232.92920385676237	swapping	<__main__.Process object at 0x0000014F520EF0D0>
232.92920385676237	arrival	<__main__.Process object at 0x0000014F52237E90>
232.92920385676237	departure	<__main__.Process object at 0x0000014F520EF0D0>
232.94496425020083	arrival	<__main__.Process object at 0x0000014F52237F50>
232.94496425020083	departure	<__main__.Process object at 0x0000014F520EF1D0>
233.00064913110194	arrival	<__main__.Process object at 0x0000014F52240050>
233.00064913110194	departure	<__main__.Process object at 0x0000014F520EEC90>
233.11843971132973	arrival	<__main__.Process object at 0x0000014F52240110>
233.11843971132973	departure	<__main__.Process object at 0x0000014F520EEF10>
233.28636456039507	swapping	<__main__.Process object at 0x0000014F520EEF10>
233.28636456039507	arrival	<__main__.Process object at 0x0000014F52240210>
233.28636456039507	departure	<__main__.Process object at 0x0000014F520EF290>
233.3459692450133	arrival	<__main__.Process object at 0x0000014F522402D0>
233.3459692450133	departure	<__main__.Process object at 0x0000014F520EEF10>
233.4352793754762	arrival	<__main__.Process object at 0x0000014F52240390>
233.45741631401867	arrival	<__main__.Process object at 0x0000014F52240410>
233.45741631401867	departure	<__main__.Process object at 0x0000014F520EF350>
233.5415991617268	arrival	<__main__.Process object at 0x0000014F522404D0>
233.79891825792453	arrival	<__main__.Process object at 0x0000014F52240550>
233.79891825792453	departure	<__main__.Process object at 0x0000014F520EF450>
233.80270005096972	arrival	<__main__.Process object at 0x0000014F52240610>
233.81907659987937	arrival	<__main__.Process object at 0x0000014F52240690>
233.81907659987937	departure	<__main__.Process object at 0x0000014F520EF510>
233.8932577981526	arrival	<__main__.Process object at 0x0000014F52240750>
234.09233576627162	arrival	<__main__.Process object at 0x0000014F522407D0>
234.09233576627162	departure	<__main__.Process object at 0x0000014F520EF610>
234.11515036449214	swapping	<__main__.Process object at 0x0000014F520EF610>
234.11515036449214	arrival	<__main__.Process object at 0x0000014F522408D0>
234.11515036449214	departure	<__main__.Process object at 0x0000014F520EF6D0>
234.1303428440388	arrival	<__main__.Process object at 0x0000014F52240990>
234.1303428440388	departure	<__main__.Process object at 0x0000014F520EF610>
234.16694055092958	swapping	<__main__.Process object at 0x0000014F520EF610>
234.16694055092958	arrival	<__main__.Process object at 0x0000014F52240A90>
234.16694055092958	departure	<__main__.Process object at 0x0000014F520EF7D0>
234.1757816725391	arrival	<__main__.Process object at 0x0000014F52240B50>
234.1757816725391	departure	<__main__.Process object at 0x0000014F520EF610>
234.22662085495367	arrival	<__main__.Process object at 0x0000014F52240C10>
234.35415735617687	arrival	<__main__.Process object at 0x0000014F52240C90>
234.35415735617687	departure	<__main__.Process object at 0x0000014F520EF8D0>
234.3678586195032	arrival	<__main__.Process object at 0x0000014F52240D50>
234.36965800870814	arrival	<__main__.Process object at 0x0000014F52240DD0>
234.36965800870814	departure	<__main__.Process object at 0x0000014F520EF990>
234.37565488481613	arrival	<__main__.Process object at 0x0000014F52240E90>
234.37697686130576	arrival	<__main__.Process object at 0x0000014F52240F10>
234.37697686130576	departure	<__main__.Process object at 0x0000014F520EFA90>
234.42461560126412	arrival	<__main__.Process object at 0x0000014F52240FD0>
234.72251866882937	arrival	<__main__.Process object at 0x0000014F52241050>
234.72251866882937	departure	<__main__.Process object at 0x0000014F520EFB50>
234.7356679728492	swapping	<__main__.Process object at 0x0000014F520EFB50>
234.7356679728492	arrival	<__main__.Process object at 0x0000014F52241150>
234.7356679728492	departure	<__main__.Process object at 0x0000014F520EFC50>
234.7618728126634	arrival	<__main__.Process object at 0x0000014F52241210>
234.7618728126634	departure	<__main__.Process object at 0x0000014F520EFB50>
234.78414483493415	swapping	<__main__.Process object at 0x0000014F520EFB50>
234.78414483493415	arrival	<__main__.Process object at 0x0000014F52241310>
234.78414483493415	departure	<__main__.Process object at 0x0000014F520EFD10>
234.78839734339584	swapping	<__main__.Process object at 0x0000014F520EFD10>
234.78839734339584	arrival	<__main__.Process object at 0x0000014F52241410>
234.78839734339584	departure	<__main__.Process object at 0x0000014F520EFD10>
234.81018378266432	arrival	<__main__.Process object at 0x0000014F522414D0>
234.81018378266432	departure	<__main__.Process object at 0x0000014F520EFB50>
234.8202827866798	swapping	<__main__.Process object at 0x0000014F520EFB50>
234.8202827866798	arrival	<__main__.Process object at 0x0000014F522415D0>
234.8202827866798	departure	<__main__.Process object at 0x0000014F520EFB50>
234.86337466441734	arrival	<__main__.Process object at 0x0000014F52241690>
234.86337466441734	departure	<__main__.Process object at 0x0000014F520EFE90>
234.922975520357	arrival	<__main__.Process object at 0x0000014F52241750>
234.922975520357	departure	<__main__.Process object at 0x0000014F520EFDD0>
234.93961403365373	swapping	<__main__.Process object at 0x0000014F520EFDD0>
234.93961403365373	arrival	<__main__.Process object at 0x0000014F52241850>
234.93961403365373	departure	<__main__.Process object at 0x0000014F520EFDD0>
235.00379459354616	arrival	<__main__.Process object at 0x0000014F52241910>
235.00379459354616	departure	<__main__.Process object at 0x0000014F520EFF90>
235.03455872266497	swapping	<__main__.Process object at 0x0000014F520EFF90>
235.03455872266497	arrival	<__main__.Process object at 0x0000014F52241A10>
235.03455872266497	departure	<__main__.Process object at 0x0000014F520EFF90>
235.0820451755895	arrival	<__main__.Process object at 0x0000014F52241AD0>
235.0820451755895	departure	<__main__.Process object at 0x0000014F520F4090>
235.14091613411833	arrival	<__main__.Process object at 0x0000014F52241B90>
235.33293891817382	arrival	<__main__.Process object at 0x0000014F52241C10>
235.33293891817382	departure	<__main__.Process object at 0x0000014F520F4190>
235.35120230272665	arrival	<__main__.Process object at 0x0000014F52241CD0>
235.43256339730178	arrival	<__main__.Process object at 0x0000014F52241D50>
235.43256339730178	departure	<__main__.Process object at 0x0000014F520F4250>
235.43521557029516	arrival	<__main__.Process object at 0x0000014F52241E10>
235.5599387853319	arrival	<__main__.Process object at 0x0000014F52241E90>
235.5599387853319	departure	<__main__.Process object at 0x0000014F520F4350>
235.56157961268084	arrival	<__main__.Process object at 0x0000014F52241F50>
235.5668339003173	arrival	<__main__.Process object at 0x0000014F52241FD0>
235.5668339003173	departure	<__main__.Process object at 0x0000014F520F4410>
235.57479823628006	arrival	<__main__.Process object at 0x0000014F52242090>
235.72739149090276	arrival	<__main__.Process object at 0x0000014F52242110>
235.72739149090276	departure	<__main__.Process object at 0x0000014F520F4510>
235.7822505663542	arrival	<__main__.Process object at 0x0000014F522421D0>
235.821871571084	arrival	<__main__.Process object at 0x0000014F52242250>
235.821871571084	departure	<__main__.Process object at 0x0000014F520F45D0>
235.88054177992004	arrival	<__main__.Process object at 0x0000014F52242310>
235.9014965892897	arrival	<__main__.Process object at 0x0000014F52242390>
235.9014965892897	departure	<__main__.Process object at 0x0000014F520F4690>
235.92140720257564	arrival	<__main__.Process object at 0x0000014F52242450>
236.04438659418105	arrival	<__main__.Process object at 0x0000014F522424D0>
236.04438659418105	departure	<__main__.Process object at 0x0000014F520F4710>
236.07857878865036	swapping	<__main__.Process object at 0x0000014F520F4710>
236.07857878865036	arrival	<__main__.Process object at 0x0000014F522425D0>
236.07857878865036	departure	<__main__.Process object at 0x0000014F520F47D0>
236.09061804941152	arrival	<__main__.Process object at 0x0000014F52242690>
236.09061804941152	departure	<__main__.Process object at 0x0000014F520F4710>
236.11609893553612	arrival	<__main__.Process object at 0x0000014F52242750>
236.15672807254245	arrival	<__main__.Process object at 0x0000014F522427D0>
236.15672807254245	departure	<__main__.Process object at 0x0000014F520F4850>
236.17016261334788	swapping	<__main__.Process object at 0x0000014F520F4850>
236.17016261334788	arrival	<__main__.Process object at 0x0000014F522428D0>
236.17016261334788	departure	<__main__.Process object at 0x0000014F520F4850>
236.25074812405606	arrival	<__main__.Process object at 0x0000014F52242990>
236.25074812405606	departure	<__main__.Process object at 0x0000014F520F4950>
236.35270461446015	arrival	<__main__.Process object at 0x0000014F52242A50>
236.7516446107532	arrival	<__main__.Process object at 0x0000014F52242AD0>
236.7516446107532	departure	<__main__.Process object at 0x0000014F520F4A10>
236.77754559757298	arrival	<__main__.Process object at 0x0000014F52242B90>
236.87160214625104	arrival	<__main__.Process object at 0x0000014F52242C10>
236.87160214625104	departure	<__main__.Process object at 0x0000014F520F4AD0>
236.967741425005	arrival	<__main__.Process object at 0x0000014F52242CD0>
237.00691671147774	arrival	<__main__.Process object at 0x0000014F52242D50>
237.00691671147774	departure	<__main__.Process object at 0x0000014F520F4B50>
237.06058523591028	arrival	<__main__.Process object at 0x0000014F52242E10>
237.1890872543069	arrival	<__main__.Process object at 0x0000014F52242E90>
237.1890872543069	departure	<__main__.Process object at 0x0000014F520F4C50>
237.21912503109263	swapping	<__main__.Process object at 0x0000014F520F4C50>
237.21912503109263	arrival	<__main__.Process object at 0x0000014F52242F90>
237.21912503109263	departure	<__main__.Process object at 0x0000014F520F4C50>
237.23178503984985	arrival	<__main__.Process object at 0x0000014F52243050>
237.23178503984985	departure	<__main__.Process object at 0x0000014F520F4D50>
237.26041724985865	arrival	<__main__.Process object at 0x0000014F52243110>
237.2654669539411	arrival	<__main__.Process object at 0x0000014F52243190>
237.2654669539411	departure	<__main__.Process object at 0x0000014F520F4E10>
237.27184145104982	arrival	<__main__.Process object at 0x0000014F52243250>
237.29049178884773	arrival	<__main__.Process object at 0x0000014F522432D0>
237.29049178884773	departure	<__main__.Process object at 0x0000014F520F4ED0>
237.32787613420902	arrival	<__main__.Process object at 0x0000014F52243390>
237.39152792151907	arrival	<__main__.Process object at 0x0000014F52243410>
237.39152792151907	departure	<__main__.Process object at 0x0000014F520F4F90>
237.41301590814115	arrival	<__main__.Process object at 0x0000014F522434D0>
237.41388601828862	arrival	<__main__.Process object at 0x0000014F52243550>
237.41388601828862	departure	<__main__.Process object at 0x0000014F520F5010>
237.43669235806055	arrival	<__main__.Process object at 0x0000014F52243610>
237.4758134281663	arrival	<__main__.Process object at 0x0000014F52243690>
237.4758134281663	departure	<__main__.Process object at 0x0000014F520F50D0>
237.48130100286212	swapping	<__main__.Process object at 0x0000014F520F50D0>
237.48130100286212	arrival	<__main__.Process object at 0x0000014F52243790>
237.48130100286212	departure	<__main__.Process object at 0x0000014F520F5150>
237.53822429412259	swapping	<__main__.Process object at 0x0000014F520F5150>
237.53822429412259	arrival	<__main__.Process object at 0x0000014F52243890>
237.53822429412259	departure	<__main__.Process object at 0x0000014F520F5150>
237.5392502789071	arrival	<__main__.Process object at 0x0000014F52243950>
237.5392502789071	departure	<__main__.Process object at 0x0000014F520F5210>
237.56599666065497	arrival	<__main__.Process object at 0x0000014F52243A10>
237.56599666065497	departure	<__main__.Process object at 0x0000014F520F50D0>
237.72862339340733	arrival	<__main__.Process object at 0x0000014F52243AD0>
237.7559629099256	arrival	<__main__.Process object at 0x0000014F52243B50>
237.7559629099256	departure	<__main__.Process object at 0x0000014F520F5290>
237.7620592446309	swapping	<__main__.Process object at 0x0000014F520F5290>
237.7620592446309	arrival	<__main__.Process object at 0x0000014F52243C50>
237.7620592446309	departure	<__main__.Process object at 0x0000014F520F5390>
237.79595937290551	arrival	<__main__.Process object at 0x0000014F52243D10>
237.79595937290551	departure	<__main__.Process object at 0x0000014F520F5290>
237.7997530042662	swapping	<__main__.Process object at 0x0000014F520F5290>
237.7997530042662	arrival	<__main__.Process object at 0x0000014F52243E10>
237.7997530042662	departure	<__main__.Process object at 0x0000014F520F5450>
237.82006696948122	arrival	<__main__.Process object at 0x0000014F52243ED0>
237.82006696948122	departure	<__main__.Process object at 0x0000014F520F5290>
237.87283198569165	arrival	<__main__.Process object at 0x0000014F52243F90>
237.8993297860933	arrival	<__main__.Process object at 0x0000014F5224C050>
237.8993297860933	departure	<__main__.Process object at 0x0000014F520F5550>
237.92339598417317	arrival	<__main__.Process object at 0x0000014F5224C110>
237.97092442304873	arrival	<__main__.Process object at 0x0000014F5224C190>
237.97092442304873	departure	<__main__.Process object at 0x0000014F520F5610>
237.9858594007537	arrival	<__main__.Process object at 0x0000014F5224C250>
238.02325979615435	arrival	<__main__.Process object at 0x0000014F5224C2D0>
238.02325979615435	departure	<__main__.Process object at 0x0000014F520F56D0>
238.1162238845288	arrival	<__main__.Process object at 0x0000014F5224C390>
238.28813402212538	arrival	<__main__.Process object at 0x0000014F5224C410>
238.28813402212538	departure	<__main__.Process object at 0x0000014F520F5750>
238.40169817263995	swapping	<__main__.Process object at 0x0000014F520F5750>
238.40169817263995	arrival	<__main__.Process object at 0x0000014F5224C510>
238.40169817263995	departure	<__main__.Process object at 0x0000014F520F5810>
238.42245796906133	arrival	<__main__.Process object at 0x0000014F5224C5D0>
238.42245796906133	departure	<__main__.Process object at 0x0000014F520F5750>
238.4632948213485	swapping	<__main__.Process object at 0x0000014F520F5750>
238.4632948213485	arrival	<__main__.Process object at 0x0000014F5224C6D0>
238.4632948213485	departure	<__main__.Process object at 0x0000014F520F5750>
238.4725541616609	arrival	<__main__.Process object at 0x0000014F5224C790>
238.4725541616609	departure	<__main__.Process object at 0x0000014F520F5890>
238.52850606649324	swapping	<__main__.Process object at 0x0000014F520F5890>
238.52850606649324	arrival	<__main__.Process object at 0x0000014F5224C890>
238.52850606649324	departure	<__main__.Process object at 0x0000014F520F5890>
238.5288263788189	arrival	<__main__.Process object at 0x0000014F5224C950>
238.5288263788189	departure	<__main__.Process object at 0x0000014F520F5950>
238.71162548283894	swapping	<__main__.Process object at 0x0000014F520F5950>
238.71162548283894	arrival	<__main__.Process object at 0x0000014F5224CA50>
238.71162548283894	departure	<__main__.Process object at 0x0000014F520F59D0>
238.71764135458753	swapping	<__main__.Process object at 0x0000014F520F59D0>
238.71764135458753	arrival	<__main__.Process object at 0x0000014F5224CB50>
238.71764135458753	departure	<__main__.Process object at 0x0000014F520F59D0>
238.72076198580046	arrival	<__main__.Process object at 0x0000014F5224CC10>
